cvegeo,intralinks,size,grado,fuerza,longitude,latitude
1505100280415,"",2,1,1,-99.45348307012708,19.333550570111456
1505700012491,2.0,11,1,1,-99.23248910979405,19.452036875062966
1505900010080,"",5,23,29,-99.09085994152812,19.740915100661375
1505900010112,"",2,1,1,-99.07636058921543,19.734168449859105
150730037,"",2,2,4,-99.55501824019896,19.16923742476611
1509100010158,1.0,21,125,180,-99.16822717498155,19.759359591895212
1510400010660,34.0,136,68,132,-99.19003718005285,19.53168658477324
1510900030722,"",28,31,40,-99.16480495456985,19.604185414988997
1510900031059,"",58,35,51,-99.16843370009042,19.624968125044457
0900300010662,66.0,252,120,261,-99.14900541159471,19.324662784760505
0900400010320,30.0,128,28,55,-99.28881185701269,19.340578168935856
0900500012432,56.0,106,44,67,-99.06455099719365,19.449552945014837
0900600010607,53.0,236,83,135,-99.11076480498394,19.391193785361004
0900700011316,54.0,148,66,137,-99.04386729452104,19.35022904489891
0900700012920,105.0,261,99,239,-98.99658725510785,19.34310177011119
0900700015304,156.0,238,286,617,-99.00390367526767,19.34359090540982
0900800010546,66.0,240,115,217,-99.2529144396222,19.314388000079596
0901100211018,10.0,78,40,141,-98.99483362000217,19.24003961982376
090110471,81.0,142,78,135,-99.00207880504126,19.305090931074027
090120001223A,47.0,205,137,306,-99.186228829909,19.27312238006669
0901300010052,3.0,37,25,32,-99.10459574033246,19.28279157127304
0901400010134,16.0,229,161,231,-99.14011264025422,19.394974400213954
090150001024A,3.0,22,9,11,-99.14426744496447,19.455088965287203
0901600011194,3.0,64,71,426,-99.18606279482077,19.400807404902345
090160001125A,3.0,87,32,40,-99.24862930492014,19.405129890180994
130480001292A,2.0,16,16,24,-98.8022243960533,20.05863774795108
1306300010116,0.0,0,0,0,-99.35464660286918,19.918002945618742
130830072,6.0,18,49,87,-98.71999877014277,19.930627785421578
150130001108A,20.0,150,65,95,-99.25035201989472,19.553351139863317
1502000010512,"",29,47,52,-99.07678428504556,19.641040285186346
1502300010143,"",6,12,111,-99.20539848471512,19.783074824852086
1502500011837,"",6,14,18,-98.9021605196933,19.280843384890815
1502900010378,"",42,43,59,-98.92050038984436,19.41926560028395
1503500270318,"",7,5,57,-99.22917500014309,19.857839434783845
1504400200143,"",26,64,83,-99.07031770036139,19.65925674504902
150590058017A,"",41,33,41,-99.07246544006878,19.70658806492331
150680107,0.0,0,0,0,-98.78353043031177,19.04769437098551
1507600120397,"",36,36,51,-99.54936728959547,19.265878334847628
1509900071760,1.0,17,45,113,-98.85929208424537,19.483459729890907
1510400010853,38.0,138,71,104,-99.21414109475845,19.52085831471221
1510900251190,"",5,2,2,-99.07986357504048,19.667359484779883
1512100011509,1.0,34,39,60,-99.21894638492098,19.68584039982096
1512200010014,31.0,181,73,105,-98.94704921491913,19.280308570037462
1700700010492,"",8,5,6,-99.26993029108235,18.946201279801834
0900300011092,80.0,348,252,528,-99.10518417499375,19.304215629857488
0900700011621,84.0,168,104,269,-99.06231432481387,19.341559650546163
0900900240651,"",1,1,1,-99.07453847294715,19.19151198554502
0901000010455,13.0,96,28,59,-99.23219590996791,19.373511755102637
0901000010667,74.0,286,150,324,-99.23811725909326,19.365006729845597
0901000011364,81.0,243,108,153,-99.2653575499318,19.318529425682478
0901600010514,28.0,112,45,93,-99.2227626495899,19.437592405864788
0901600011141,13.0,156,92,125,-99.19206882984017,19.409128985145315
0901700011098,1.0,26,5,7,-99.10884450542723,19.41606573010919
130830133041A,"",1,1,1,-98.78441558445661,20.013232715536056
1502500012106,"",31,39,54,-98.89877235124473,19.24949533018058
1503100011196,"",2,3,3,-98.93434453033002,19.446927780276962
1503100011497,4.0,72,168,329,-98.90865205631789,19.389982840267876
1503900011279,"",18,29,45,-98.91797125525099,19.32470222976577
150540034085A,2.0,6,8,11,-99.619102510081,19.273015359837743
1505800011363,29.0,146,77,110,-98.99749005524538,19.37748951534323
1506000010908,"",28,8,8,-99.29796424501794,19.599901559845556
1508100190132,1.0,29,50,76,-99.03581273993635,19.675984189929835
1508100250147,"",6,8,12,-98.97864331465956,19.69748559976181
1508100250715,"",13,28,65,-98.97506530006478,19.691336505051275
150810490,"",2,3,4,-99.01675201042109,19.7742649597226
151041599,3.0,30,23,36,-99.16068375456265,19.56424912975032
1510600553655,"",7,39,59,-99.62753725572318,19.372409337582603
151090001007A,1.0,37,36,78,-99.1688660147552,19.649656585036297
1510900030737,"",27,35,214,-99.16133969989559,19.603801894765404
1512100012475,"",17,8,9,-99.20372849016266,19.594226103857984
0900300011622,52.0,107,47,67,-99.16941388504213,19.30752689036703
0900700014448,18.0,76,24,38,-99.0856593902432,19.318571619846704
0901200010924,45.0,249,121,198,-99.18095127975047,19.28534576018802
0901300010086,24.0,115,86,110,-99.11926182462068,19.269795329991258
0901300010245,18.0,116,35,56,-99.10159778485436,19.260257805527885
0901300011493,4.0,35,39,53,-99.02886609512558,19.245590885083182
090150001063A,32.0,214,116,168,-99.14136201495748,19.439078700105277
0901500011182,8.0,132,72,102,-99.17335064460741,19.41616960995572
1306900420590,"",3,2,2,-98.93638160718653,19.863965761731812
1501300010255,33.0,251,65,113,-99.2418832496943,19.5334591601743
1502500132002,0.0,0,0,0,-98.86756884651768,19.292818454553444
150250146252A,"",60,133,177,-98.85258189505784,19.276175237774254
1502700010068,"",1,6,6,-99.54909392062955,19.19847603405601
1502800060135,0.0,0,0,0,-98.89560836994693,19.574322115188387
1503300011472,3.0,49,36,58,-99.04112932519742,19.605538429891595
1503300013888,"",34,27,38,-99.01194242022807,19.60813635499273
1503500010178,"",4,4,9,-99.20698805526149,19.827808847988226
1505400370972,1.0,16,13,21,-99.58162724990508,19.28345127033474
1505700011188,33.0,192,56,69,-99.2389916846088,19.5130457453971
1505800010971,704.0,510,445,7131,-99.0183620499669,19.3975648552993
1506000200984,0.0,0,0,0,-99.38033966103511,19.658016124556802
1508400170401,"",4,16,26,-98.91266514903646,19.769339010248782
1509900300654,0.0,0,0,0,-98.81868293952066,19.5085308998826
1509900350885,"",4,37,261,-98.77814860499973,19.489106495107514
151120111,"",6,4,5,-99.59643284973802,19.668357334053024
1512100010360,0.0,0,0,0,-99.23731929503646,19.64096362002643
1700700010172,"",8,8,15,-99.2247798611071,18.937449946566318
0900200011150,19.0,125,125,156,-99.17475964180308,19.5033320601978
0900300010130,20.0,193,58,80,-99.16503941514793,19.3481069349843
0900300010785,109.0,418,129,204,-99.17075196476321,19.322481935160774
0900600010185,130.0,404,175,305,-99.0756073751884,19.403268640456943
0901000010065,44.0,221,134,294,-99.19218624483295,19.397810520247088
0901100010217,45.0,207,138,434,-99.04307038490407,19.2883737849449
0901100010772,6.0,62,57,104,-99.00069777519298,19.256527926241816
0901200010657,7.0,86,79,137,-99.21745660493734,19.287393800140443
0901300010851,38.0,70,23,46,-99.12830945465473,19.20386407454604
0901400010793,24.0,309,162,211,-99.18325935728978,19.371569464753478
0901600010105,34.0,242,180,319,-99.20769334520054,19.458432409036515
0901700010013,94.0,251,126,452,-99.12107070438225,19.45751694344248
0901700010475,412.0,186,315,2477,-99.083472724861,19.436763909911562
0901700011100,12.0,69,24,36,-99.10649892465264,19.41631257524886
1306900100529,"",3,1,1,-98.92671035228722,19.868708085340703
1501300010363,16.0,94,125,180,-99.26169714487375,19.574847395093226
1502500010824,"",24,9,9,-98.91559332464107,19.257731855034464
1503100011529,3.0,55,71,146,-98.93293762474568,19.388008325001934
1503300010370,105.0,93,104,298,-99.0392067951583,19.551990400021225
1503300010440,114.0,210,219,491,-99.02074641030634,19.540736469554524
1503300011985,3.0,54,47,68,-99.07865859015297,19.621888684973293
1503300013089,28.0,86,50,97,-99.05614567492938,19.566350559997932
1503900121194,"",2,1,1,-98.85218183924464,19.339512130801314
1504500010422,1.0,7,0,0,-99.5413868948655,19.954330719926766
1505400350417,"",8,42,78,-99.54460418994142,19.24865772215849
1505800010647,197.0,291,123,270,-98.99449934988898,19.403254730003358
1505800011062,77.0,261,142,253,-98.99095418005098,19.384933760011727
1507200010063,"",5,5,9,-99.58046739959605,19.14394639983362
1508100251198,0.0,0,0,0,-98.95964693492509,19.68316404465004
1509200010297,"",9,10,16,-98.89672395473538,19.683066260154504
150990043032A,0.0,0,0,0,-98.82591965447531,19.479254030430496
1510400010552,"",24,19,25,-99.22211303507174,19.530895119992433
1510600010307,5.0,24,7,8,-99.64345411504058,19.305640005233627
1510900030756,"",43,65,172,-99.16345179031613,19.59834942509702
1512100011000,"",20,17,24,-99.21485447034408,19.671329884884173
1512200010300,13.0,72,51,85,-98.94409092953373,19.293649190372644
0900200010148,15.0,134,76,137,-99.21022046991236,19.4981136000385
0900300010554,9.0,145,62,74,-99.1757987899615,19.332803525156663
0900300010889,17.0,123,93,138,-99.12859529998374,19.317663515309683
0900300010963,56.0,319,86,152,-99.16555794991717,19.313271460176743
0900500010597,60.0,214,138,445,-99.12134162935092,19.50707848991389
0900500013144,143.0,257,141,484,-99.06940085510655,19.499107714863303
0900700010337,43.0,247,175,352,-99.11701608462596,19.378351533186326
0900700013914,14.0,166,123,144,-99.07772021477021,19.310903365108572
0900700014471,4.0,58,45,69,-99.08802970497595,19.3143219956874
0900800010160,23.0,198,75,103,-99.23600797988338,19.31977957866258
0901000011063,22.0,140,49,66,-99.17896889999125,19.354600090257847
0901400010242,29.0,253,306,428,-99.16443145475235,19.394070484862183
0901400010257,37.0,377,231,309,-99.16076666506238,19.391988774953155
0901600010868,7.0,92,30,32,-99.22073467981468,19.42561204004275
0901700010066,23.0,119,46,77,-99.1066750399053,19.448799382183886
130480001285A,3.0,14,16,31,-98.79250724652331,20.035274492516038
1306900441029,0.0,0,0,0,-98.977467298366,19.881607854018736
1307500010051,0.0,0,0,0,-98.91318433660359,19.959088709878536
1500200150105,"",7,16,25,-98.93856564702145,19.621835478584245
1503300012589,"",8,2,3,-99.07942150983826,19.612454416427028
1503300014087,0.0,0,0,0,-99.05568547017617,19.59753472485051
150360103,0.0,0,0,0,-98.99753367390046,20.003359790378504
1503700240613,0.0,0,0,0,-99.3634726646178,19.384161419705578
1503700710079,28.0,317,188,386,-99.26617487988341,19.413133800033343
150570001146A,6.0,85,60,93,-99.23562462982986,19.47044180479807
1505800012130,7.0,80,44,53,-98.97493875521624,19.392431710100322
1506500070209,"",1,1,1,-98.78487877035454,19.697295685050562
1507000010209,114.0,95,79,290,-98.96488148542053,19.347551240509148
150810004058A,1.0,35,64,78,-98.98565167974357,19.779249325213254
15088010A,6.0,76,198,419,-99.54048901934767,18.990217055612177
1509900290565,"",21,28,41,-98.87708310800042,19.447800630867803
1510300050269,"",5,4,4,-98.74985197740713,19.21362383038049
151040001207A,155.0,207,97,238,-99.17139055503617,19.56176104544543
1510600010557,"",17,30,54,-99.63665015506535,19.279856900168205
1510900031415,"",1,1,1,-99.15743379993162,19.595023459829715
1512200010194,"",25,13,13,-98.93689885974979,19.28367683495967
1700700011147,"",8,1,1,-99.224782692249,18.95604046904287
0900200010966,8.0,92,54,64,-99.20936755511663,19.503790385139567
0900500010169,160.0,329,122,341,-99.13401569496915,19.544806319609698
0900500010756,19.0,96,60,129,-99.12092900112594,19.49734919019319
0900500011631,11.0,124,63,85,-99.10008301507986,19.481182494860178
0900500012466,50.0,162,84,140,-99.0545056349751,19.453610430203945
0900700013295,75.0,266,194,436,-99.04560914678686,19.328127273229658
0900700015588,159.0,202,172,849,-99.02431131981123,19.332137030520606
0900900010562,"",30,15,25,-99.03284040020884,19.196223229802307
0901700010136,"",2,12,12,-99.07995912488511,19.447447844657887
0901700010672,19.0,131,202,493,-99.09299154000061,19.43114795530071
130690001100A,0.0,0,0,0,-98.99692335125292,19.831780054271796
1307600220523,"",1,1,2,-99.3337696229496,20.035356583453378
1501300011662,21.0,150,85,193,-99.24356166500142,19.59345645498685
1502500010769,"",26,64,388,-98.9000146300576,19.26965676020861
1503100010643,40.0,195,43,83,-98.96769316996179,19.394146058146703
1503100011603,"",5,20,25,-98.9009201103319,19.37634512604226
1503300010826,70.0,261,167,314,-99.0419179202799,19.524077584642797
1503300011148,158.0,381,214,525,-99.0689203050382,19.50577027030056
1503300012019,21.0,79,29,68,-99.02349667988179,19.573414885111937
1503500010036,"",6,4,5,-99.20316405185255,19.83439806614676
150360090,2.0,12,9,22,-99.03981724477273,19.998381125529583
1503900031550,"",43,75,91,-98.869802040004,19.307103090042503
150440001004A,"",7,3,3,-99.09447078490984,19.752520500095606
1505400010332,"",12,8,9,-99.61556197464215,19.25491800489961
1505700011811,29.0,90,62,178,-99.28538472490392,19.442078025343076
1508100191234,"",14,6,6,-99.0228553767169,19.643599540951456
1510300010199,"",2,8,15,-98.79984172686945,19.20017078601213
1510400011118,53.0,182,87,188,-99.16464339976979,19.508277684991604
1510400012012,39.0,158,52,107,-99.18389635475758,19.55048548536923
1510602334475,2.0,8,18,21,-99.5843787691307,19.31072376002619
1512200010052,10.0,55,27,39,-98.94006652994852,19.283993200099626
1512200010762,"",33,36,56,-98.92515910507291,19.270864545228207
1700700010543,"",7,5,6,-99.23751759224066,18.980965496178527
1700700010740,0.0,0,0,0,-99.21309701570543,18.942153538166238
0900200010519,11.0,109,51,65,-99.1727415752172,19.47166063010041
0900200010561,17.0,130,84,117,-99.15169295518614,19.470644944946173
0900500011788,9.0,106,64,87,-99.1150543602159,19.474478284741544
0900500013089,72.0,251,129,295,-99.13750095530123,19.55076838005858
0900600010895,28.0,148,99,179,-99.12477089500683,19.38292853972918
0901000010281,13.0,36,30,142,-99.24429033034446,19.385147515078113
0901100010274,54.0,223,224,556,-99.00249628002946,19.287836805297736
0901200010159,10.0,113,44,67,-99.17182324990837,19.300272730015493
0901200011956,8.0,224,99,135,-99.20164883001615,19.301203114875463
0901300011510,2.0,13,6,7,-99.11400958449568,19.22225603260396
0901700010719,11.0,108,52,55,-99.11583242480813,19.420604015014792
1301300130203,"",1,20,174,-99.20225568004028,19.996616505169573
1306900190425,0.0,0,0,0,-98.94488948178108,19.836637163403545
1308300010157,0.0,0,0,0,-98.6764512337974,19.916477107256327
1500600010049,"",6,8,10,-99.48597282508904,19.16604677535998
150110104,2.0,12,30,43,-98.9856860449498,19.52465498490747
1502400010028,"",21,29,37,-99.17957563992893,19.675962200027143
1503300011025,21.0,154,96,187,-99.03769723966529,19.50553915537281
1503300011415,"",21,14,17,-99.06219450469194,19.611351555062235
1503300011769,72.0,217,110,278,-99.01704587002979,19.5149663099292
1503300013892,"",57,71,111,-98.99426031975203,19.614954740398844
1503700130420,27.0,108,40,66,-99.32482657351284,19.415055923517627
1503900011828,"",1,1,1,-98.91723477848376,19.32725227283655
1505400431256,"",9,13,20,-99.53103280518016,19.232336160039836
1505700011084,"",5,1,1,-99.2856959663331,19.50386458789238
1506000011145,"",2,2,2,-99.28638538340499,19.636646818782424
1506000200999,"",9,36,314,-99.3800349777859,19.653371950045972
1506700050218,"",19,41,52,-99.58096628736115,19.384372612327283
1507600010306,"",20,13,16,-99.55947074534393,19.28164217008845
1509900281737,"",4,10,10,-98.88008675435464,19.47920858021245
150990404,"",4,17,24,-98.7577783391876,19.487334680171962
1510600924070,0.0,0,0,0,-99.65038215967621,19.322495314675876
1510900250243,1.0,33,30,45,-99.07328359968767,19.67087291511936
1512100011710,1.0,35,22,32,-99.23966748542782,19.6165450724491
151210001198A,"",8,6,7,-99.21217679970533,19.675223380187497
170071058,"",1,3,8,-99.237396204909,18.995314402147226
0900200010487,128.0,225,113,296,-99.18186695532214,19.4798143798047
0900500010027,93.0,192,122,385,-99.13714489009965,19.565966270081205
0900500010281,1.0,72,44,59,-99.1516680297245,19.52799838502795
0900700013257,17.0,125,36,74,-99.01549171498286,19.332511119882554
0900700014679,3.0,21,32,63,-99.03569382488982,19.369420595019406
0900700015056,1.0,39,16,24,-99.05292303502448,19.326692585036355
090070001586A,16.0,71,42,62,-99.09242513005353,19.311543505644643
0901200011640,22.0,237,156,208,-99.15904792467722,19.24574666552862
1308200020056,"",1,12,23,-98.842116346414,20.02564251490119
1500900010144,"",20,21,26,-98.77192129992488,19.125301395142984
1501300010359,3.0,72,21,23,-99.28768275476287,19.582204644931288
150251061,"",7,3,5,-98.75952724992564,19.262156185001466
1503300013163,2.0,54,6,6,-99.07879397001622,19.54326344010479
1505200010075,"",1,2,5,-99.50138391534487,18.939590645286323
1505700010156,50.0,164,97,195,-99.26590755987067,19.488151955060076
1505800010168,126.0,327,153,432,-99.04349077497245,19.48071371499057
1506000010594,"",23,23,37,-99.30051578122242,19.619161035046027
1508100191075,1.0,127,118,168,-99.03482151482396,19.618212625009065
1510400010228,12.0,92,44,50,-99.21664615996238,19.548439494926512
1510400011616,36.0,68,78,132,-99.1106028999642,19.544746045030834
1510900251006,"",31,23,38,-99.07327462736333,19.66126234518104
1512200010809,24.0,106,42,93,-98.95462701463411,19.313174599950493
0900200011165,3.0,81,27,35,-99.16477304934304,19.50189271001919
0900300011143,4.0,12,6,6,-99.13881485514479,19.336335235195026
